candidate,round,predicted_cycles,time_ms,schedule
7,18,1.12646e+07,0.12518,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
7,19,1.12646e+07,0.126783,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
8,0,1.12646e+07,0.193152,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
8,1,1.12646e+07,0.143988,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
8,2,1.12646e+07,0.214511,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
8,3,1.12646e+07,0.217692,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
8,4,1.12646e+07,0.161266,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
8,5,1.12646e+07,0.165512,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
8,6,1.12646e+07,0.146218,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
8,7,1.12646e+07,0.142226,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
8,8,1.12646e+07,0.232844,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
8,9,1.12646e+07,0.117454,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
8,10,1.12646e+07,0.186022,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
8,11,1.12646e+07,0.120337,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
8,12,1.12646e+07,0.113665,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
8,13,1.12646e+07,0.240705,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
8,14,1.12646e+07,0.223584,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
8,15,1.12646e+07,0.176096,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
8,16,1.12646e+07,0.180149,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
8,17,1.12646e+07,0.262792,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
8,18,1.12646e+07,0.185226,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
8,19,1.12646e+07,0.185708,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
9,0,1.12646e+07,0.143191,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
9,1,1.12646e+07,0.143768,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
9,2,1.12646e+07,0.160406,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
9,3,1.12646e+07,0.227978,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
9,4,1.12646e+07,0.227729,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
9,5,1.12646e+07,0.222899,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
9,6,1.12646e+07,0.172745,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
9,7,1.12646e+07,0.143612,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
9,8,1.12646e+07,0.218825,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
9,9,1.12646e+07,0.184075,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
9,10,1.12646e+07,0.112199,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
9,11,1.12646e+07,0.113699,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
9,12,1.12646e+07,0.2443,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
9,13,1.12646e+07,0.166084,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
9,14,1.12646e+07,0.250546,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
9,15,1.12646e+07,0.248001,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
9,16,1.12646e+07,0.271154,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
9,17,1.12646e+07,0.242552,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
9,18,1.12646e+07,0.263301,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
9,19,1.12646e+07,0.188278,"order=ikj;outer=64,128,32;tile=16,64,32;micro=1,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
10,0,1.12646e+07,0.057496,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
10,1,1.12646e+07,0.058648,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
10,2,1.12646e+07,0.131309,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
10,3,1.12646e+07,0.06217,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
10,4,1.12646e+07,0.06046,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
10,5,1.12646e+07,0.143579,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
10,6,1.12646e+07,0.086273,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
10,7,1.12646e+07,0.056704,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
10,8,1.12646e+07,0.073942,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
10,9,1.12646e+07,0.050226,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
10,10,1.12646e+07,0.050156,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
10,11,1.12646e+07,0.134087,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
10,12,1.12646e+07,0.185066,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
10,13,1.12646e+07,0.121862,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
10,14,1.12646e+07,0.179959,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
10,15,1.12646e+07,0.186805,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
10,16,1.12646e+07,0.111252,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
10,17,1.12646e+07,0.10623,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
10,18,1.12646e+07,0.108107,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
10,19,1.12646e+07,0.167701,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
11,0,1.12646e+07,0.056669,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
11,1,1.12646e+07,0.058301,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
11,2,1.12646e+07,0.077388,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
11,3,1.12646e+07,0.079076,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
11,4,1.12646e+07,0.111442,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
11,5,1.12646e+07,0.075261,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
11,6,1.12646e+07,0.097552,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
11,7,1.12646e+07,0.127578,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
11,8,1.12646e+07,0.105676,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
11,9,1.12646e+07,0.050691,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
11,10,1.12646e+07,0.049567,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
11,11,1.12646e+07,0.124539,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
11,12,1.12646e+07,0.051719,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
11,13,1.12646e+07,0.204093,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
11,14,1.12646e+07,0.063033,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
11,15,1.12646e+07,0.157912,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
11,16,1.12646e+07,0.174719,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
11,17,1.12646e+07,0.179392,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
11,18,1.12646e+07,0.117021,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
11,19,1.12646e+07,0.113764,"order=ikj;outer=64,128,32;tile=16,64,32;micro=4,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
